Date,Open,High,Low,Close,Volume
23-Jul-15,5175.00,5225.00,5075.00,5100.00,60661900
22-Jul-15,5125.00,5275.00,5125.00,5175.00,58476200
15-Jul-15,5300.00,5325.00,5075.00,5075.00,54001700
14-Jul-15,5525.00,5575.00,5250.00,5300.00,54063300
13-Jul-15,5500.00,5525.00,5425.00,5475.00,19111700
10-Jul-15,5400.00,5475.00,5350.00,5450.00,19183100
9-Jul-15,5375.00,5450.00,5250.00,5350.00,25719400
8-Jul-15,5500.00,5525.00,5375.00,5400.00,34537200
7-Jul-15,5450.00,5550.00,5450.00,5550.00,23243400
6-Jul-15,5525.00,5625.00,5400.00,5450.00,25690800
3-Jul-15,5600.00,5675.00,5475.00,5625.00,28643500
2-Jul-15,5325.00,5600.00,5300.00,5575.00,60118000
1-Jul-15,5300.00,5375.00,5275.00,5300.00,25175000
30-Jun-15,5275.00,5350.00,5200.00,5300.00,38309800
29-Jun-15,5200.00,5275.00,5100.00,5250.00,19051200
26-Jun-15,5250.00,5400.00,5250.00,5275.00,27839600
25-Jun-15,5450.00,5475.00,5325.00,5350.00,31020000
24-Jun-15,5575.00,5650.00,5450.00,5500.00,27391900
23-Jun-15,5650.00,5650.00,5500.00,5575.00,19754100
22-Jun-15,5600.00,5675.00,5550.00,5600.00,24747300
19-Jun-15,5550.00,5650.00,5550.00,5575.00,34030300
18-Jun-15,5675.00,5700.00,5475.00,5525.00,30883800
17-Jun-15,5550.00,5675.00,5450.00,5650.00,38199800
16-Jun-15,5325.00,5525.00,5200.00,5500.00,56267800
15-Jun-15,5550.00,5575.00,5375.00,5375.00,28899900
12-Jun-15,5625.00,5650.00,5525.00,5625.00,35967400
11-Jun-15,5825.00,5850.00,5500.00,5575.00,60537900
10-Jun-15,5875.00,6000.00,5700.00,5750.00,46491000
9-Jun-15,5950.00,5950.00,5650.00,5800.00,68411000
8-Jun-15,6175.00,6225.00,6025.00,6025.00,27492700
5-Jun-15,6100.00,6250.00,6100.00,6225.00,25616300
4-Jun-15,6400.00,6425.00,6200.00,6200.00,53328900
3-Jun-15,6650.00,6650.00,6250.00,6375.00,38511300
1-Jun-15,6775.00,6825.00,6600.00,6650.00,27989200
29-May-15,6925.00,6950.00,6750.00,6875.00,23048500
28-May-15,6900.00,6950.00,6875.00,6900.00,18367000
27-May-15,6950.00,6975.00,6750.00,6850.00,18499800
26-May-15,7000.00,7050.00,6950.00,6950.00,16683600
25-May-15,7100.00,7100.00,7025.00,7050.00,13147300
22-May-15,6925.00,7125.00,6875.00,7075.00,18763400
21-May-15,6750.00,7050.00,6750.00,7000.00,29450800
20-May-15,6800.00,6800.00,6725.00,6775.00,11599200
19-May-15,6650.00,6800.00,6650.00,6750.00,22388300
18-May-15,6650.00,6750.00,6650.00,6675.00,14363000
15-May-15,6875.00,6875.00,6700.00,6725.00,11108500
13-May-15,6800.00,6850.00,6750.00,6825.00,12270000
12-May-15,6700.00,6775.00,6650.00,6750.00,9499500
11-May-15,6750.00,6775.00,6650.00,6650.00,17685800
8-May-15,6725.00,6775.00,6650.00,6650.00,16781200
7-May-15,6600.00,6775.00,6550.00,6700.00,35935900
6-May-15,6500.00,6600.00,6425.00,6550.00,20703900
5-May-15,6525.00,6575.00,6425.00,6500.00,33660000
4-May-15,6400.00,6575.00,6325.00,6475.00,27089000
30-Apr-15,6500.00,6575.00,6375.00,6425.00,64835200
29-Apr-15,6700.00,6700.00,6250.00,6525.00,56385800
28-Apr-15,6600.00,6650.00,6425.00,6650.00,29378700
27-Apr-15,6900.00,6900.00,6475.00,6500.00,72371700
24-Apr-15,7125.00,7125.00,6950.00,6950.00,35049200
23-Apr-15,7150.00,7175.00,7100.00,7125.00,18290700
22-Apr-15,7225.00,7225.00,7100.00,7100.00,13616300
21-Apr-15,7100.00,7200.00,7100.00,7175.00,25133500
20-Apr-15,7075.00,7175.00,7050.00,7175.00,9401800
17-Apr-15,7100.00,7150.00,7050.00,7050.00,12491100
16-Apr-15,7100.00,7175.00,7075.00,7150.00,18351100
15-Apr-15,7075.00,7100.00,7000.00,7100.00,15449200
14-Apr-15,7175.00,7175.00,7075.00,7100.00,10977700
13-Apr-15,7100.00,7200.00,7025.00,7200.00,15866800
10-Apr-15,7150.00,7200.00,7100.00,7125.00,13770700
9-Apr-15,7250.00,7250.00,7150.00,7175.00,9395600
8-Apr-15,7225.00,7275.00,7175.00,7225.00,14323400
7-Apr-15,7250.00,7275.00,7200.00,7275.00,20014600
6-Apr-15,7250.00,7250.00,7150.00,7175.00,14549300
2-Apr-15,7200.00,7250.00,7125.00,7200.00,17266000
1-Apr-15,7250.00,7250.00,7100.00,7250.00,27064800
31-Mar-15,7150.00,7225.00,7125.00,7225.00,29876200
30-Mar-15,7150.00,7200.00,7000.00,7000.00,22375900
27-Mar-15,7075.00,7125.00,7025.00,7100.00,12810000
26-Mar-15,7050.00,7150.00,7000.00,7100.00,22933800
25-Mar-15,7025.00,7150.00,6975.00,7050.00,20744200
24-Mar-15,6950.00,7100.00,6950.00,7100.00,22853800
23-Mar-15,7000.00,7025.00,6925.00,7000.00,14040800
20-Mar-15,7000.00,7000.00,6925.00,6950.00,19477400
19-Mar-15,6975.00,7100.00,6950.00,7000.00,38123800
18-Mar-15,6925.00,6975.00,6850.00,6950.00,19130500
17-Mar-15,6925.00,6975.00,6850.00,6900.00,20917200
16-Mar-15,6725.00,6925.00,6675.00,6925.00,30810900
13-Mar-15,6775.00,6775.00,6700.00,6750.00,20003000
12-Mar-15,6725.00,6825.00,6675.00,6725.00,25830700
11-Mar-15,6750.00,6775.00,6675.00,6700.00,36458400
10-Mar-15,6700.00,6850.00,6675.00,6750.00,39759300
9-Mar-15,6750.00,6775.00,6675.00,6700.00,30187600
6-Mar-15,6725.00,6800.00,6700.00,6775.00,38451900
5-Mar-15,6650.00,6725.00,6650.00,6675.00,25140000
4-Mar-15,6675.00,6750.00,6550.00,6650.00,29378000
3-Mar-15,6825.00,6875.00,6650.00,6675.00,34926900
2-Mar-15,6925.00,6950.00,6825.00,6850.00,24645200
27-Feb-15,6975.00,6975.00,6875.00,6875.00,18975500
26-Feb-15,6925.00,6975.00,6850.00,6925.00,14264100
25-Feb-15,7000.00,7000.00,6925.00,6975.00,14772600
24-Feb-15,6975.00,7000.00,6900.00,6975.00,17175000
23-Feb-15,7000.00,7000.00,6825.00,6925.00,13749700
20-Feb-15,6975.00,7075.00,6900.00,6900.00,16170800
18-Feb-15,6800.00,6925.00,6750.00,6900.00,42491800
17-Feb-15,6650.00,6700.00,6650.00,6650.00,6168800
16-Feb-15,6725.00,6750.00,6650.00,6675.00,11771000
13-Feb-15,6775.00,6800.00,6650.00,6675.00,14850500
12-Feb-15,6775.00,6775.00,6650.00,6725.00,10723500
11-Feb-15,6750.00,6825.00,6725.00,6725.00,17464000
10-Feb-15,6925.00,7000.00,6800.00,6800.00,20021400
9-Feb-15,6775.00,7075.00,6725.00,6875.00,32429800
6-Feb-15,6575.00,6775.00,6550.00,6675.00,32723900
5-Feb-15,6600.00,6675.00,6375.00,6450.00,26275100
4-Feb-15,6500.00,6825.00,6450.00,6500.00,43160800
3-Feb-15,6300.00,6450.00,6275.00,6425.00,32659200
2-Feb-15,6200.00,6275.00,6175.00,6250.00,15358800
30-Jan-15,6225.00,6275.00,6175.00,6250.00,38295700
29-Jan-15,6175.00,6225.00,6150.00,6150.00,14063400
28-Jan-15,6250.00,6300.00,6175.00,6175.00,22756600
27-Jan-15,6125.00,6275.00,6100.00,6200.00,38917500
26-Jan-15,5975.00,6150.00,5975.00,6100.00,26297900
23-Jan-15,6025.00,6175.00,6025.00,6100.00,40006300
22-Jan-15,6000.00,6050.00,5950.00,5950.00,42082000
21-Jan-15,5925.00,6000.00,5875.00,5975.00,22344200
20-Jan-15,5975.00,5975.00,5725.00,5900.00,41519400
19-Jan-15,6025.00,6050.00,5950.00,5975.00,13717400
16-Jan-15,6075.00,6125.00,5950.00,5975.00,28009400
15-Jan-15,6100.00,6200.00,6075.00,6150.00,20480800
14-Jan-15,6150.00,6200.00,6100.00,6100.00,17067900
13-Jan-15,6075.00,6175.00,6075.00,6150.00,16151400
12-Jan-15,6100.00,6225.00,6075.00,6075.00,19549800
9-Jan-15,6075.00,6250.00,6075.00,6150.00,29854500
8-Jan-15,6100.00,6125.00,6025.00,6075.00,16755600
7-Jan-15,6000.00,6100.00,5975.00,6075.00,19387800
6-Jan-15,6000.00,6050.00,5950.00,6025.00,23801400
5-Jan-15,6075.00,6075.00,6000.00,6025.00,13824800
2-Jan-15,6050.00,6125.00,6050.00,6100.00,11700700
30-Dec-14,6150.00,6150.00,6050.00,6100.00,9702900
29-Dec-14,6125.00,6175.00,6100.00,6100.00,4663700
24-Dec-14,6125.00,6150.00,6100.00,6150.00,6537900
23-Dec-14,6125.00,6175.00,6075.00,6075.00,13114600
22-Dec-14,6100.00,6125.00,6075.00,6125.00,11039200
19-Dec-14,6025.00,6100.00,5975.00,6050.00,26001300
18-Dec-14,6000.00,6000.00,5900.00,5975.00,29423500
17-Dec-14,5800.00,5950.00,5800.00,5900.00,20215200
16-Dec-14,5800.00,5900.00,5700.00,5800.00,23591300
15-Dec-14,5925.00,6000.00,5875.00,5875.00,35327100
12-Dec-14,6000.00,6125.00,5950.00,6000.00,20821400
11-Dec-14,5975.00,6025.00,5950.00,5975.00,26466100
10-Dec-14,5925.00,6075.00,5925.00,6025.00,19714100
9-Dec-14,5925.00,6000.00,5900.00,5925.00,21686600
8-Dec-14,6125.00,6200.00,5925.00,5975.00,32024200
5-Dec-14,6200.00,6225.00,6150.00,6175.00,7821100
4-Dec-14,6225.00,6250.00,6150.00,6200.00,18740100
3-Dec-14,6175.00,6250.00,6175.00,6200.00,12614900
2-Dec-14,6225.00,6300.00,6200.00,6225.00,17633000
1-Dec-14,6000.00,6225.00,6000.00,6225.00,22901800
28-Nov-14,6075.00,6075.00,6000.00,6025.00,7662500
27-Nov-14,5925.00,6100.00,5875.00,6025.00,21921100
26-Nov-14,5875.00,5900.00,5800.00,5900.00,9030500
25-Nov-14,5850.00,5950.00,5800.00,5875.00,20782600
24-Nov-14,5825.00,5875.00,5750.00,5825.00,18255900
21-Nov-14,5725.00,5800.00,5725.00,5775.00,26514500
20-Nov-14,5800.00,5825.00,5725.00,5800.00,24846700
19-Nov-14,5800.00,5925.00,5750.00,5825.00,19238400
18-Nov-14,5875.00,5900.00,5750.00,5800.00,25875400
17-Nov-14,5800.00,5925.00,5800.00,5825.00,11415500
14-Nov-14,5800.00,5950.00,5800.00,5875.00,7556700
13-Nov-14,5900.00,5900.00,5800.00,5875.00,8448000
12-Nov-14,5800.00,5950.00,5750.00,5875.00,30777000
11-Nov-14,5725.00,5825.00,5650.00,5800.00,18473400
10-Nov-14,5750.00,5750.00,5650.00,5675.00,12070000
7-Nov-14,5700.00,5725.00,5550.00,5725.00,10977500
6-Nov-14,5800.00,5800.00,5625.00,5650.00,22626300
5-Nov-14,5800.00,5825.00,5650.00,5700.00,26387300
4-Nov-14,5950.00,5950.00,5825.00,5825.00,13571400
3-Nov-14,5950.00,5950.00,5875.00,5950.00,6142300
31-Oct-14,5850.00,5950.00,5850.00,5950.00,37838500
30-Oct-14,5775.00,5800.00,5725.00,5800.00,16143300
29-Oct-14,5700.00,5775.00,5650.00,5725.00,23911500
28-Oct-14,5750.00,5750.00,5600.00,5625.00,8176900
27-Oct-14,5800.00,5850.00,5675.00,5700.00,20889600
24-Oct-14,5825.00,5850.00,5675.00,5800.00,26111200
23-Oct-14,5750.00,5825.00,5750.00,5800.00,25907200
22-Oct-14,5725.00,5800.00,5725.00,5800.00,15874600
21-Oct-14,5725.00,5750.00,5650.00,5700.00,12637400
20-Oct-14,5750.00,5825.00,5700.00,5700.00,47181800
17-Oct-14,5550.00,5700.00,5525.00,5675.00,56964400
16-Oct-14,5525.00,5600.00,5450.00,5600.00,31109800
15-Oct-14,5300.00,5550.00,5300.00,5525.00,29178000
14-Oct-14,5275.00,5375.00,5250.00,5275.00,20332300
13-Oct-14,5275.00,5350.00,5275.00,5275.00,15517300
10-Oct-14,5275.00,5450.00,5275.00,5350.00,11777500
9-Oct-14,5325.00,5475.00,5325.00,5400.00,19977200
8-Oct-14,5350.00,5350.00,5200.00,5275.00,41588000
7-Oct-14,5450.00,5525.00,5325.00,5450.00,17725600
6-Oct-14,5225.00,5475.00,5075.00,5400.00,21578900
3-Oct-14,5200.00,5375.00,4975.00,5125.00,50524700
2-Oct-14,5525.00,5525.00,5200.00,5200.00,47391800
1-Oct-14,5475.00,5625.00,5475.00,5575.00,21143900
30-Sep-14,5575.00,5625.00,5500.00,5525.00,31489200
29-Sep-14,5500.00,5625.00,5450.00,5600.00,17160600
26-Sep-14,5600.00,5600.00,5500.00,5500.00,48605400
25-Sep-14,5850.00,5875.00,5700.00,5775.00,27304000
24-Sep-14,5800.00,5900.00,5800.00,5850.00,14933600
23-Sep-14,5750.00,5850.00,5725.00,5800.00,12148300
22-Sep-14,5775.00,5850.00,5750.00,5775.00,6674200
19-Sep-14,5875.00,5925.00,5800.00,5825.00,24822600
18-Sep-14,5650.00,5850.00,5625.00,5825.00,30512100
17-Sep-14,5650.00,5725.00,5625.00,5625.00,11881400
16-Sep-14,5700.00,5725.00,5575.00,5575.00,16466900
15-Sep-14,5650.00,5725.00,5575.00,5650.00,14874600
12-Sep-14,5775.00,5850.00,5650.00,5650.00,27059300
11-Sep-14,5650.00,5825.00,5650.00,5800.00,22898600
10-Sep-14,5675.00,5700.00,5600.00,5650.00,15743800
9-Sep-14,5700.00,5850.00,5650.00,5675.00,15025400
8-Sep-14,5800.00,5975.00,5650.00,5725.00,42371500
5-Sep-14,5625.00,5725.00,5625.00,5725.00,26299900
4-Sep-14,5675.00,5750.00,5625.00,5625.00,26395200
3-Sep-14,5525.00,5675.00,5525.00,5650.00,28164600
2-Sep-14,5400.00,5600.00,5400.00,5525.00,20554900
1-Sep-14,5375.00,5400.00,5350.00,5375.00,7240000
29-Aug-14,5375.00,5525.00,5350.00,5350.00,27690700
28-Aug-14,5375.00,5500.00,5350.00,5450.00,31143700
27-Aug-14,5300.00,5375.00,5275.00,5350.00,17087200
26-Aug-14,5450.00,5450.00,5250.00,5325.00,23420400
25-Aug-14,5325.00,5450.00,5300.00,5425.00,31329100
22-Aug-14,5400.00,5400.00,5250.00,5350.00,17217400
21-Aug-14,5300.00,5400.00,5250.00,5400.00,28841100
20-Aug-14,5350.00,5350.00,5250.00,5300.00,25665500
19-Aug-14,5275.00,5325.00,5250.00,5300.00,28808900
18-Aug-14,5175.00,5250.00,5150.00,5250.00,36749900
15-Aug-14,5125.00,5200.00,5125.00,5175.00,15233300
14-Aug-14,5175.00,5175.00,5125.00,5175.00,27233600
13-Aug-14,5125.00,5150.00,5075.00,5150.00,25980400
12-Aug-14,5150.00,5150.00,5100.00,5125.00,20216800
11-Aug-14,5125.00,5150.00,5075.00,5100.00,19630900
8-Aug-14,5100.00,5100.00,5025.00,5075.00,12521300
7-Aug-14,5050.00,5100.00,5000.00,5075.00,27279600
6-Aug-14,5050.00,5100.00,4995.00,4995.00,16703700
5-Aug-14,5150.00,5150.00,5100.00,5150.00,23731600
4-Aug-14,5000.00,5150.00,5000.00,5125.00,45061900
25-Jul-14,5025.00,5150.00,4985.00,5100.00,42358400
24-Jul-14,4985.00,5050.00,4965.00,5000.00,22088800
23-Jul-14,5050.00,5075.00,4945.00,4975.00,58561300
22-Jul-14,5200.00,5200.00,4975.00,4985.00,58259900
21-Jul-14,5175.00,5200.00,5125.00,5150.00,18065700
18-Jul-14,5025.00,5150.00,5025.00,5125.00,14591100
17-Jul-14,5125.00,5200.00,5025.00,5075.00,18530800
16-Jul-14,5100.00,5200.00,5100.00,5150.00,29332100
15-Jul-14,5050.00,5125.00,5025.00,5075.00,16219500
14-Jul-14,5100.00,5100.00,4990.00,5025.00,18811500
11-Jul-14,5175.00,5175.00,4985.00,5050.00,26054000
10-Jul-14,5100.00,5300.00,5075.00,5175.00,109589800
8-Jul-14,4860.00,5025.00,4860.00,4980.00,67044400
7-Jul-14,4750.00,4845.00,4750.00,4845.00,49151900
4-Jul-14,4750.00,4765.00,4740.00,4750.00,19671200
3-Jul-14,4780.00,4785.00,4745.00,4745.00,34721400
2-Jul-14,4800.00,4805.00,4790.00,4800.00,14100800
1-Jul-14,4795.00,4795.00,4760.00,4785.00,14341200
30-Jun-14,4760.00,4770.00,4740.00,4765.00,27971700
27-Jun-14,4770.00,4785.00,4755.00,4770.00,15724800
26-Jun-14,4765.00,4800.00,4765.00,4790.00,25478600
25-Jun-14,4760.00,4840.00,4750.00,4785.00,15879000
24-Jun-14,4780.00,4805.00,4770.00,4780.00,19773700
23-Jun-14,4810.00,4830.00,4780.00,4780.00,20554100
20-Jun-14,4820.00,4860.00,4780.00,4820.00,8398200
19-Jun-14,4900.00,4920.00,4810.00,4835.00,12935500
18-Jun-14,4900.00,4930.00,4880.00,4900.00,18885000
17-Jun-14,4835.00,4920.00,4785.00,4900.00,18353200
16-Jun-14,4820.00,4855.00,4800.00,4825.00,9905000
13-Jun-14,4815.00,4840.00,4800.00,4830.00,6062200
12-Jun-14,4880.00,4880.00,4795.00,4810.00,8701100
11-Jun-14,4865.00,4915.00,4850.00,4880.00,13674300
10-Jun-14,4800.00,4910.00,4790.00,4865.00,21753300
9-Jun-14,4855.00,4855.00,4740.00,4750.00,24672700
6-Jun-14,4900.00,4900.00,4815.00,4830.00,30965600
5-Jun-14,4900.00,4900.00,4855.00,4870.00,15040600
4-Jun-14,4900.00,4925.00,4895.00,4900.00,15479800
3-Jun-14,4810.00,4920.00,4760.00,4905.00,23007800
2-Jun-14,4810.00,4820.00,4710.00,4780.00,19449700
30-May-14,4970.00,4980.00,4775.00,4775.00,39555400
28-May-14,4900.00,4960.00,4885.00,4950.00,30367600
26-May-14,4910.00,4910.00,4860.00,4885.00,7424900
23-May-14,4895.00,4895.00,4870.00,4895.00,17004300
22-May-14,4835.00,4920.00,4825.00,4860.00,34030000
21-May-14,4750.00,4820.00,4735.00,4810.00,34252800
20-May-14,4905.00,4950.00,4720.00,4805.00,60254300
19-May-14,5075.00,5150.00,4895.00,4950.00,81145500
16-May-14,4950.00,5050.00,4945.00,5025.00,101603000
14-May-14,4870.00,4965.00,4865.00,4960.00,76451700
13-May-14,4875.00,4875.00,4830.00,4870.00,11168700
12-May-14,4875.00,4880.00,4845.00,4855.00,15368300
9-May-14,4870.00,4870.00,4845.00,4865.00,12468900
8-May-14,4830.00,4875.00,4800.00,4860.00,20656000
7-May-14,4775.00,4835.00,4750.00,4820.00,20139600
6-May-14,4825.00,4830.00,4775.00,4780.00,4059000
5-May-14,4825.00,4835.00,4745.00,4775.00,13741300
2-May-14,4825.00,4850.00,4815.00,4825.00,16402000
30-Apr-14,4860.00,4865.00,4800.00,4815.00,18122700
29-Apr-14,4880.00,4895.00,4805.00,4835.00,29794800
28-Apr-14,5050.00,5075.00,4970.00,4970.00,34294100
25-Apr-14,5000.00,5100.00,5000.00,5050.00,12276000
24-Apr-14,5025.00,5100.00,5000.00,5000.00,11966500
23-Apr-14,5100.00,5125.00,5050.00,5075.00,15855100
22-Apr-14,5025.00,5100.00,5000.00,5075.00,11369700
21-Apr-14,5100.00,5100.00,5050.00,5075.00,7071000
17-Apr-14,5075.00,5100.00,5000.00,5050.00,22829200
16-Apr-14,5050.00,5075.00,5000.00,5025.00,15294600
15-Apr-14,4985.00,5100.00,4985.00,4995.00,24176600
14-Apr-14,4940.00,4970.00,4925.00,4950.00,26408000
11-Apr-14,4830.00,4950.00,4830.00,4920.00,29479900
10-Apr-14,5050.00,5050.00,4700.00,4910.00,58971700
8-Apr-14,5200.00,5200.00,5100.00,5200.00,32728800
7-Apr-14,5100.00,5225.00,5075.00,5150.00,25480000
4-Apr-14,5250.00,5275.00,5075.00,5125.00,20627800
3-Apr-14,5200.00,5225.00,5150.00,5225.00,19631200
2-Apr-14,5200.00,5325.00,5100.00,5150.00,33862800
1-Apr-14,5000.00,5200.00,4995.00,5150.00,44603800
28-Mar-14,4910.00,4985.00,4910.00,4960.00,19042200
27-Mar-14,4890.00,5000.00,4875.00,4900.00,27628800
26-Mar-14,4805.00,4900.00,4805.00,4850.00,26772900
25-Mar-14,4800.00,4810.00,4775.00,4800.00,11853400
24-Mar-14,4850.00,4900.00,4810.00,4810.00,26184800
21-Mar-14,4810.00,4825.00,4730.00,4800.00,24240100
20-Mar-14,4950.00,4960.00,4755.00,4765.00,45111400
19-Mar-14,5050.00,5075.00,4925.00,4980.00,29111300
18-Mar-14,5200.00,5200.00,4945.00,5050.00,47939700
17-Mar-14,5225.00,5300.00,4980.00,5150.00,77354800
14-Mar-14,4790.00,5325.00,4790.00,5175.00,66178200
13-Mar-14,4845.00,4855.00,4790.00,4855.00,22772800
12-Mar-14,4830.00,4870.00,4725.00,4850.00,20349800
11-Mar-14,4800.00,4850.00,4790.00,4850.00,11703900
10-Mar-14,4650.00,4840.00,4650.00,4840.00,22549300
7-Mar-14,4820.00,4875.00,4760.00,4825.00,26276300
6-Mar-14,4630.00,4810.00,4625.00,4810.00,48572700
5-Mar-14,4550.00,4650.00,4550.00,4620.00,45841400
4-Mar-14,4490.00,4520.00,4455.00,4505.00,26798000
3-Mar-14,4470.00,4525.00,4450.00,4450.00,26744600
28-Feb-14,4550.00,4565.00,4475.00,4550.00,39830300
27-Feb-14,4440.00,4520.00,4440.00,4505.00,41910800
26-Feb-14,4545.00,4560.00,4385.00,4415.00,49124500
25-Feb-14,4665.00,4695.00,4520.00,4545.00,34610400
24-Feb-14,4725.00,4725.00,4655.00,4655.00,26685500
21-Feb-14,4515.00,4770.00,4515.00,4725.00,58135800
20-Feb-14,4435.00,4515.00,4430.00,4500.00,36031300
19-Feb-14,4500.00,4535.00,4465.00,4470.00,44075300
18-Feb-14,4470.00,4490.00,4415.00,4450.00,27845000
17-Feb-14,4400.00,4515.00,4400.00,4470.00,54745700
14-Feb-14,4330.00,4390.00,4325.00,4380.00,43393800
13-Feb-14,4300.00,4335.00,4285.00,4315.00,30537900
12-Feb-14,4305.00,4320.00,4290.00,4310.00,23430000
11-Feb-14,4280.00,4310.00,4275.00,4280.00,33506500
10-Feb-14,4300.00,4305.00,4270.00,4280.00,18382400
7-Feb-14,4245.00,4280.00,4235.00,4250.00,22071900
6-Feb-14,4185.00,4230.00,4155.00,4230.00,33777400
5-Feb-14,4300.00,4310.00,4125.00,4180.00,28819800
4-Feb-14,4220.00,4250.00,4200.00,4220.00,14326500
3-Feb-14,4320.00,4345.00,4250.00,4270.00,20546700
30-Jan-14,4250.00,4360.00,4205.00,4360.00,21644200
29-Jan-14,4330.00,4380.00,4330.00,4370.00,22981200
28-Jan-14,4175.00,4340.00,4150.00,4330.00,20454900
27-Jan-14,4175.00,4220.00,4075.00,4220.00,24099600
24-Jan-14,4275.00,4305.00,4205.00,4300.00,24743200
23-Jan-14,4250.00,4295.00,4230.00,4275.00,19768200
22-Jan-14,4200.00,4270.00,4180.00,4230.00,18924100
21-Jan-14,4260.00,4310.00,4255.00,4265.00,9465700
20-Jan-14,4200.00,4270.00,4200.00,4235.00,6695500
17-Jan-14,4320.00,4370.00,4250.00,4275.00,10418500
16-Jan-14,4375.00,4375.00,4200.00,4305.00,12464300
15-Jan-14,4300.00,4420.00,4225.00,4375.00,32867300
13-Jan-14,4100.00,4230.00,4085.00,4225.00,55463200
10-Jan-14,3825.00,3995.00,3800.00,3930.00,14731000
9-Jan-14,3750.00,3820.00,3725.00,3820.00,19643500
8-Jan-14,3675.00,3745.00,3675.00,3725.00,18837400
7-Jan-14,3680.00,3715.00,3670.00,3675.00,26299000
6-Jan-14,3850.00,3850.00,3660.00,3680.00,18810400
3-Jan-14,3900.00,3900.00,3825.00,3850.00,13772000
2-Jan-14,3950.00,4000.00,3925.00,3950.00,15748500
30-Dec-13,3950.00,3950.00,3875.00,3950.00,7849000
27-Dec-13,3875.00,3950.00,3875.00,3900.00,7095500
24-Dec-13,3950.00,3950.00,3850.00,3900.00,5837000
23-Dec-13,3900.00,3900.00,3850.00,3900.00,4258000
20-Dec-13,3925.00,3950.00,3850.00,3900.00,11801000
19-Dec-13,3925.00,3975.00,3875.00,3925.00,11500500
18-Dec-13,3925.00,3975.00,3875.00,3900.00,15792500
17-Dec-13,3875.00,3900.00,3825.00,3900.00,16397500
16-Dec-13,3825.00,3825.00,3700.00,3800.00,11220000
13-Dec-13,3850.00,3900.00,3775.00,3825.00,16941000
12-Dec-13,3925.00,3950.00,3850.00,3850.00,18084000
11-Dec-13,3975.00,4000.00,3925.00,3975.00,16243000
10-Dec-13,3950.00,4025.00,3925.00,3975.00,20000000
9-Dec-13,3950.00,3975.00,3825.00,3900.00,17124000
6-Dec-13,3900.00,3925.00,3825.00,3900.00,17571500
5-Dec-13,4100.00,4100.00,3900.00,3925.00,37564000
4-Dec-13,4150.00,4275.00,4075.00,4075.00,34379000
3-Dec-13,4250.00,4275.00,4150.00,4200.00,19300000
2-Dec-13,4125.00,4275.00,4125.00,4250.00,33160000
29-Nov-13,4100.00,4175.00,4050.00,4100.00,15511000
28-Nov-13,4125.00,4175.00,4075.00,4125.00,9393000
27-Nov-13,4175.00,4225.00,4100.00,4125.00,31851500
26-Nov-13,4300.00,4375.00,4150.00,4150.00,37273500
25-Nov-13,4375.00,4375.00,4275.00,4325.00,3706000
22-Nov-13,4400.00,4425.00,4300.00,4300.00,8956500
21-Nov-13,4325.00,4425.00,4300.00,4350.00,14411000
20-Nov-13,4425.00,4475.00,4350.00,4375.00,10540500
19-Nov-13,4475.00,4475.00,4400.00,4475.00,14154500
18-Nov-13,4400.00,4475.00,4375.00,4475.00,8466000
15-Nov-13,4425.00,4475.00,4300.00,4300.00,9217500
14-Nov-13,4250.00,4425.00,4250.00,4350.00,12498000
13-Nov-13,4300.00,4325.00,4125.00,4200.00,38206500
12-Nov-13,4525.00,4575.00,4275.00,4325.00,31089000
11-Nov-13,4625.00,4650.00,4475.00,4525.00,38383000
8-Nov-13,4650.00,4675.00,4575.00,4600.00,14099000
7-Nov-13,4600.00,4675.00,4600.00,4625.00,11277000
6-Nov-13,4775.00,4775.00,4625.00,4650.00,12773500
4-Nov-13,4525.00,4675.00,4525.00,4600.00,11113000
1-Nov-13,4700.00,4825.00,4575.00,4575.00,19535000
31-Oct-13,4750.00,4800.00,4700.00,4800.00,20086000
30-Oct-13,4825.00,4825.00,4775.00,4825.00,13646500
29-Oct-13,4825.00,4825.00,4725.00,4775.00,14999000
28-Oct-13,4800.00,4875.00,4800.00,4825.00,15336500
25-Oct-13,4700.00,4850.00,4700.00,4800.00,27781500
24-Oct-13,4600.00,4750.00,4600.00,4725.00,21901500
23-Oct-13,4600.00,4650.00,4575.00,4600.00,17088500
22-Oct-13,4625.00,4625.00,4550.00,4575.00,10726000
21-Oct-13,4600.00,4675.00,4575.00,4650.00,23834000
18-Oct-13,4550.00,4600.00,4500.00,4550.00,17051500
17-Oct-13,4600.00,4600.00,4525.00,4525.00,17123000
16-Oct-13,4575.00,4625.00,4500.00,4500.00,23263500
11-Oct-13,4475.00,4700.00,4450.00,4525.00,32222500
10-Oct-13,4425.00,4475.00,4400.00,4425.00,24869000
9-Oct-13,4350.00,4425.00,4350.00,4375.00,12696500
8-Oct-13,4250.00,4425.00,4250.00,4425.00,21649500
7-Oct-13,4300.00,4375.00,4250.00,4350.00,10640500
4-Oct-13,4300.00,4325.00,4225.00,4250.00,13245000
3-Oct-13,4300.00,4325.00,4275.00,4300.00,12374000
2-Oct-13,4325.00,4325.00,4250.00,4275.00,6532500
1-Oct-13,4100.00,4300.00,4100.00,4250.00,19746500
30-Sep-13,4125.00,4300.00,4075.00,4075.00,21579500
